visitor_id,first_visit_date,collection_location,acquisition_channel,utm_source,utm_medium,utm_campaign,landing_page,referrer_domain,device_category,device_os,browser,country,region,city,language,visit_count,is_returning_visitor,pageviews_total,pages_per_session,session_count,avg_session_duration_sec,total_time_on_site_sec,bounced_flag,viewed_pricing_flag,viewed_docs_flag,viewed_demo_flag,cta_getstarted_clicked,signed_up_flag,signup_user_id,days_to_signup,cohort_week
vis_000115,2026-03-03,Outside Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),desktop,Windows,Chrome,France,Ile-de-France,Paris,fr,1,0,2,2.0,1,158,158,0,0,1,0,0,0,,,2026-W10
vis_000116,2026-03-03,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/docs,linkedin.com,mobile,iOS,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,63,63,0,0,0,0,1,0,,,2026-W10
vis_000117,2026-03-03,Outside Campus,hackernews,hackernews,social,show_hn_launch,/pricing,news.ycombinator.com,mobile,iOS,Chrome,Netherlands,North Holland,Amsterdam,nl,1,0,4,4.0,1,247,247,0,1,1,0,0,0,,,2026-W10
vis_000118,2026-03-03,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,64,64,0,0,1,0,0,0,,,2026-W10
vis_000119,2026-03-03,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/zero-trust-llm-security,news.ycombinator.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,54,54,0,0,0,0,0,0,,,2026-W10
vis_000120,2026-03-03,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,296,296,0,0,0,0,0,0,,,2026-W10
vis_000121,2026-03-03,DSU Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,835,835,0,0,1,0,0,0,,,2026-W10
vis_000122,2026-03-03,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,desktop,macOS,Chrome,Israel,Tel Aviv,Tel Aviv,he,1,1,3,3.0,1,257,257,0,0,0,0,0,0,,,2026-W10
vis_000123,2026-03-03,Outside Campus,direct,(direct),none,none,/,(direct),mobile,Android,Firefox,United States,California,San Francisco,en-US,1,0,4,4.0,1,206,206,0,1,0,1,0,0,,,2026-W10
vis_000124,2026-03-03,Outside Campus,referral,referral,referral,partner_aiweekly,/features,google.com,desktop,Windows,Chrome,United Kingdom,England,London,en-GB,1,0,3,3.0,1,265,265,0,0,0,0,1,1,usr_00009,3,2026-W10
vis_000125,2026-03-03,DSU Campus,referral,referral,referral,partner_aiweekly,/,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,117,117,0,0,0,0,0,0,,,2026-W10
vis_000126,2026-03-03,Outside Campus,newsletter,newsletter,email,beta_waitlist,/blog/llm-observability-guide,aiweekly.newsletter,desktop,Windows,Safari,Australia,New South Wales,Sydney,en-AU,1,0,1,1.0,1,31,31,1,0,0,0,0,0,,,2026-W10
vis_000127,2026-03-03,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Edge,Singapore,Central,Singapore,en-SG,2,1,6,3.0,2,205,410,0,0,0,0,0,0,,,2026-W10
vis_000128,2026-03-03,DSU Campus,organic_search,organic_search,organic,none,/docs,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,635,635,0,0,1,0,0,0,,,2026-W10
vis_000129,2026-03-03,Outside Campus,referral,referral,referral,partner_aiweekly,/features,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,40,40,0,0,0,0,0,0,,,2026-W10
vis_000130,2026-03-03,Outside Campus,referral,referral,referral,partner_aiweekly,/docs,google.com,desktop,Windows,Chrome,United Kingdom,England,London,en-GB,1,0,4,4.0,1,193,193,0,1,0,0,0,0,,,2026-W10
vis_000131,2026-03-03,Outside Campus,referral,referral,referral,partner_aiweekly,/,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,231,231,0,0,0,0,1,1,usr_00010,0,2026-W10
vis_000132,2026-03-03,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,United States,New York,New York,en-US,2,1,3,1.5,2,234,468,0,0,0,0,1,1,usr_00011,0,2026-W10
vis_000133,2026-03-03,Outside Campus,newsletter,newsletter,email,beta_waitlist,/pricing,aiweekly.newsletter,desktop,Windows,Chrome,Spain,Catalonia,Barcelona,es,1,0,5,5.0,1,100,100,0,1,0,0,1,1,usr_00012,2,2026-W10
vis_000134,2026-03-03,Outside Campus,referral,referral,referral,partner_aiweekly,/docs,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,3,1,1,0.33,3,130,390,1,0,1,0,1,1,usr_00013,0,2026-W10
vis_000135,2026-03-03,Outside Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,mobile,Android,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,2,1,5,2.5,2,172,344,0,0,1,1,0,0,,,2026-W10
vis_000136,2026-03-03,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/features,t.co,mobile,iOS,Safari,United States,California,San Francisco,en-US,1,0,4,4.0,1,70,70,0,1,0,0,0,0,,,2026-W10
vis_000137,2026-03-03,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Linux,Chrome,United Kingdom,England,London,en-GB,1,0,3,3.0,1,209,209,0,0,0,0,1,1,usr_00014,2,2026-W10
vis_000138,2026-03-03,DSU Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),mobile,iOS,Edge,India,Karnataka,Bengaluru,en-IN,4,1,3,0.75,4,80,320,0,0,0,0,0,0,,,2026-W10
vis_000139,2026-03-03,Outside Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,4,4.0,1,654,654,0,1,0,0,0,0,,,2026-W10
vis_000140,2026-03-03,Outside Campus,referral,referral,referral,partner_aiweekly,/,google.com,mobile,Android,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,3,3.0,1,175,175,0,1,0,0,0,0,,,2026-W10
vis_000141,2026-03-03,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/pricing,t.co,desktop,Windows,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,331,331,0,0,0,0,0,0,,,2026-W10
vis_000142,2026-03-03,Outside Campus,hackernews,hackernews,social,show_hn_launch,/features,news.ycombinator.com,desktop,Windows,Chrome,Canada,Ontario,Toronto,en-CA,1,0,1,1.0,1,136,136,1,1,0,0,0,0,,,2026-W10
vis_000143,2026-03-03,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/llm-observability-guide,news.ycombinator.com,desktop,macOS,Chrome,France,Ile-de-France,Paris,fr,1,0,2,2.0,1,107,107,0,0,0,0,1,0,,,2026-W10
vis_000144,2026-03-03,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/docs,linkedin.com,desktop,Windows,Chrome,United Kingdom,England,London,en-GB,3,1,5,1.67,3,321,963,0,0,1,0,0,0,,,2026-W10
vis_000145,2026-03-03,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Safari,United States,California,San Francisco,en-US,1,1,3,3.0,1,118,118,0,1,1,0,0,0,,,2026-W10
vis_000146,2026-03-03,DSU Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,Linux,Safari,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,134,134,1,0,0,0,0,0,,,2026-W10
vis_000147,2026-03-03,Outside Campus,organic_search,organic_search,organic,none,/docs,google.com,desktop,Windows,Edge,Japan,Tokyo,Tokyo,ja,1,0,4,4.0,1,30,30,0,1,1,0,0,0,,,2026-W10
vis_000148,2026-03-03,DSU Campus,newsletter,newsletter,email,beta_waitlist,/pricing,aiweekly.newsletter,desktop,Windows,Edge,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,15,15,0,1,0,1,0,0,,,2026-W10
vis_000149,2026-03-03,Outside Campus,newsletter,newsletter,email,beta_waitlist,/docs,aiweekly.newsletter,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,4,4.0,1,67,67,0,0,0,0,0,0,,,2026-W10
vis_000150,2026-03-03,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Firefox,United States,California,San Francisco,en-US,6,1,5,0.83,6,66,396,0,0,1,0,0,0,,,2026-W10
vis_000151,2026-03-04,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,macOS,Firefox,Poland,Mazovia,Warsaw,pl,1,0,2,2.0,1,150,150,0,0,1,0,0,0,,,2026-W10
vis_000152,2026-03-04,Outside Campus,newsletter,newsletter,email,beta_waitlist,/docs,aiweekly.newsletter,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,6,6.0,1,127,127,0,1,1,0,0,0,,,2026-W10
vis_000153,2026-03-04,DSU Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/features,google.com,mobile,Android,Edge,India,Karnataka,Bengaluru,en-IN,2,1,3,1.5,2,554,1108,0,0,0,1,0,0,,,2026-W10
vis_000154,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,6,6.0,1,489,489,0,0,0,1,0,0,,,2026-W10
vis_000155,2026-03-04,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,desktop,Windows,Chrome,United Kingdom,England,London,en-GB,1,0,3,3.0,1,111,111,0,0,1,0,0,0,,,2026-W10
vis_000156,2026-03-04,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/llm-observability-guide,google.com,desktop,macOS,Firefox,South Korea,Seoul,Seoul,ko,1,0,4,4.0,1,163,163,0,0,0,0,0,0,,,2026-W10
vis_000157,2026-03-04,Outside Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,Windows,Chrome,United States,New York,New York,en-US,1,0,2,2.0,1,90,90,0,0,1,0,0,0,,,2026-W10
vis_000158,2026-03-04,Outside Campus,direct,(direct),none,none,/,(direct),desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,312,312,0,0,0,0,0,0,,,2026-W10
vis_000159,2026-03-04,Outside Campus,referral,referral,referral,partner_aiweekly,/,google.com,desktop,Windows,Firefox,United Kingdom,England,London,en-GB,1,0,2,2.0,1,132,132,0,0,0,0,0,0,,,2026-W10
vis_000160,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,220,220,0,0,0,1,0,0,,,2026-W10
vis_000161,2026-03-04,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/llm-observability-guide,google.com,desktop,macOS,Chrome,Canada,Ontario,Toronto,en-CA,1,1,4,4.0,1,77,77,0,0,0,0,0,0,,,2026-W10
vis_000162,2026-03-04,DSU Campus,newsletter,newsletter,email,beta_waitlist,/features,aiweekly.newsletter,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,259,259,0,1,0,0,1,0,,,2026-W10
vis_000163,2026-03-04,DSU Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/zero-trust-llm-security,google.com,mobile,iOS,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,602,602,0,0,0,0,0,0,,,2026-W10
vis_000164,2026-03-04,Outside Campus,referral,referral,referral,partner_aiweekly,/features,google.com,desktop,macOS,Chrome,United Kingdom,England,London,en-GB,1,1,1,1.0,1,56,56,1,0,0,0,0,0,,,2026-W10
vis_000165,2026-03-04,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,Windows,Chrome,Netherlands,North Holland,Amsterdam,nl,4,1,2,0.5,4,3085,12340,0,0,0,0,0,0,,,2026-W10
vis_000166,2026-03-04,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/zero-trust-llm-security,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,349,349,0,0,0,0,0,0,,,2026-W10
vis_000167,2026-03-04,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,377,377,0,0,0,0,0,0,,,2026-W10
vis_000168,2026-03-04,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/zero-trust-llm-security,google.com,desktop,macOS,Safari,Germany,Bavaria,Munich,de,1,0,3,3.0,1,148,148,0,0,0,0,0,0,,,2026-W10
vis_000169,2026-03-04,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/features,t.co,mobile,iOS,Chrome,United States,New York,New York,en-US,1,0,3,3.0,1,687,687,0,0,0,0,0,0,,,2026-W10
vis_000170,2026-03-04,Outside Campus,referral,referral,referral,partner_aiweekly,/features,google.com,desktop,Windows,Chrome,France,Ile-de-France,Paris,fr,5,1,1,0.2,5,74,370,0,0,0,0,0,0,,,2026-W10
vis_000171,2026-03-04,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,mobile,Android,Chrome,South Korea,Seoul,Seoul,ko,1,1,3,3.0,1,51,51,0,1,0,0,0,0,,,2026-W10
vis_000172,2026-03-04,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,6,1,1,0.17,6,117,702,1,0,0,0,0,0,,,2026-W10
vis_000173,2026-03-04,Outside Campus,direct,(direct),none,none,/,(direct),desktop,Windows,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,4,4.0,1,659,659,0,1,0,1,0,0,,,2026-W10
vis_000174,2026-03-04,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,160,160,0,1,0,0,1,1,usr_00015,0,2026-W10
vis_000175,2026-03-04,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,desktop,macOS,Chrome,Germany,Bavaria,Munich,de,2,1,1,0.5,2,41,82,1,0,0,0,0,0,,,2026-W10
vis_000176,2026-03-04,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/pricing,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,1,5,5.0,1,402,402,0,0,1,1,0,0,,,2026-W10
vis_000177,2026-03-04,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/cognitive-waste-index,linkedin.com,desktop,macOS,Firefox,United States,California,San Francisco,en-US,1,1,5,5.0,1,473,473,0,0,1,0,0,0,,,2026-W10
vis_000178,2026-03-04,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,mobile,iOS,Safari,United States,California,San Francisco,en-US,1,0,2,2.0,1,260,260,0,0,1,0,1,1,usr_00016,1,2026-W10
vis_000179,2026-03-04,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,5,1,6,1.2,5,607,3035,0,0,0,1,0,0,,,2026-W10
vis_000180,2026-03-04,DSU Campus,newsletter,newsletter,email,beta_waitlist,/blog/cognitive-waste-index,aiweekly.newsletter,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,3,1,3,1.0,3,63,189,0,1,0,0,1,0,,,2026-W10
vis_000181,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/docs,google.com,desktop,Windows,Chrome,Germany,Bavaria,Munich,de,1,0,1,1.0,1,112,112,1,0,0,0,0,0,,,2026-W10
vis_000182,2026-03-04,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/cognitive-waste-index,google.com,mobile,Android,Safari,United States,California,San Francisco,en-US,1,0,3,3.0,1,96,96,0,0,0,0,0,0,,,2026-W10
vis_000183,2026-03-04,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/zero-trust-llm-security,google.com,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,3,1,3,1.0,3,29,87,0,0,0,0,0,0,,,2026-W10
vis_000184,2026-03-04,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,350,350,0,1,0,0,0,0,,,2026-W10
vis_000185,2026-03-04,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,2,1,6,3.0,2,700,1400,0,1,1,0,0,0,,,2026-W10
vis_000186,2026-03-04,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,mobile,iOS,Safari,India,Karnataka,Bengaluru,en-IN,2,1,4,2.0,2,467,934,0,0,0,0,1,1,usr_00017,0,2026-W10
vis_000187,2026-03-04,DSU Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,desktop,Linux,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,222,222,0,0,0,0,0,0,,,2026-W10
vis_000188,2026-03-04,Outside Campus,referral,referral,referral,partner_aiweekly,/docs,google.com,desktop,macOS,Safari,United States,California,San Francisco,en-US,6,1,2,0.33,6,46,276,0,0,0,0,0,0,,,2026-W10
vis_000189,2026-03-04,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,Windows,Edge,France,Ile-de-France,Paris,fr,2,1,2,1.0,2,92,184,0,0,1,0,0,0,,,2026-W10
vis_000190,2026-03-04,DSU Campus,newsletter,newsletter,email,beta_waitlist,/blog/llm-observability-guide,aiweekly.newsletter,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,439,439,0,0,0,0,0,0,,,2026-W10
vis_000191,2026-03-04,DSU Campus,direct,(direct),none,none,/blog/zero-trust-llm-security,(direct),desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,6,1,5,0.83,6,817,4902,0,0,1,0,0,0,,,2026-W10
vis_000192,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,Android,Chrome,United States,California,San Francisco,en-US,3,1,1,0.33,3,64,192,1,0,0,0,0,0,,,2026-W10
vis_000193,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,96,96,0,0,0,1,0,0,,,2026-W10
vis_000194,2026-03-04,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/llm-observability-guide,news.ycombinator.com,desktop,Windows,Edge,United States,California,San Francisco,en-US,1,0,2,2.0,1,265,265,0,0,0,0,0,0,,,2026-W10
vis_000195,2026-03-04,Outside Campus,newsletter,newsletter,email,beta_waitlist,/features,aiweekly.newsletter,desktop,macOS,Chrome,Germany,Bavaria,Munich,de,1,0,4,4.0,1,438,438,0,1,0,0,0,0,,,2026-W10
vis_000196,2026-03-04,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,2,1,2,1.0,2,142,284,0,1,1,0,0,0,,,2026-W10
vis_000197,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,303,303,0,0,1,0,0,0,,,2026-W10
vis_000198,2026-03-04,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,226,226,0,1,0,0,0,0,,,2026-W10
vis_000199,2026-03-04,Outside Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,mobile,Android,Safari,Germany,Bavaria,Munich,de,1,0,2,2.0,1,153,153,0,1,0,0,0,0,,,2026-W10
vis_000200,2026-03-04,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/cognitive-waste-index,t.co,desktop,macOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,133,133,0,1,0,0,0,0,,,2026-W10
vis_000201,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,iOS,Chrome,United States,California,San Francisco,en-US,1,0,6,6.0,1,399,399,0,0,0,0,0,0,,,2026-W10
vis_000202,2026-03-04,Outside Campus,direct,(direct),none,none,/features,(direct),desktop,Windows,Chrome,Singapore,Central,Singapore,en-SG,1,0,2,2.0,1,271,271,0,0,0,1,0,0,,,2026-W10
vis_000203,2026-03-04,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,410,410,1,0,0,0,0,0,,,2026-W10
vis_000204,2026-03-04,DSU Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,494,494,0,0,0,0,0,0,,,2026-W10
vis_000205,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,383,383,0,0,1,0,0,0,,,2026-W10
vis_000206,2026-03-04,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/cognitive-waste-index,t.co,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,39,39,0,0,1,0,0,0,,,2026-W10
vis_000207,2026-03-04,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,macOS,Edge,United States,California,San Francisco,en-US,1,0,4,4.0,1,825,825,0,0,0,0,0,0,,,2026-W10
vis_000208,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/blog/llm-observability-guide,google.com,mobile,Android,Chrome,Singapore,Central,Singapore,en-SG,1,0,2,2.0,1,137,137,0,0,1,0,0,0,,,2026-W10
vis_000209,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,142,142,0,1,1,0,0,0,,,2026-W10
vis_000210,2026-03-04,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,4,4.0,1,715,715,0,1,1,1,1,1,usr_00018,1,2026-W10
vis_000211,2026-03-04,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Edge,United States,California,San Francisco,en-US,1,0,2,2.0,1,510,510,0,1,0,0,0,0,,,2026-W10
vis_000212,2026-03-04,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/features,linkedin.com,tablet,iOS,Chrome,United States,California,San Francisco,en-US,1,0,2,2.0,1,539,539,0,0,0,0,0,0,,,2026-W10
vis_000213,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,iOS,Chrome,United Kingdom,England,London,en-GB,1,1,7,7.0,1,534,534,0,0,0,0,0,0,,,2026-W10
vis_000214,2026-03-04,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Chrome,France,Ile-de-France,Paris,fr,1,0,3,3.0,1,270,270,0,1,0,0,0,0,,,2026-W10
vis_000215,2026-03-04,Outside Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),mobile,Android,Edge,United States,California,San Francisco,en-US,1,0,2,2.0,1,72,72,0,1,0,0,0,0,,,2026-W10
vis_000216,2026-03-05,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/llm-observability-guide,news.ycombinator.com,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,0,6,6.0,1,112,112,0,1,0,0,0,0,,,2026-W10
